,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
222,1,672,658,628,0,2,1,59.02390512,7,No,No,A,2,00No,12056.89,24,0,No,W09,0,No,0.960118402
223,1,719,727,726,1,2,1,49.76038286,8,No,No,M,2,00No,9449.93,28,0,No,W01,0,No,0.680503861
224,1,666,645,611,1,1,0,55.79765174,6,No,No,A,5,00No,15396.71,16,0,Yes,W08,2,Yes,0.246886454
225,1,690,719,692,1,1,0,33.72842148,5,No,No,M,4,00No,12837.45,28,1,No,W10,1,Yes,0.606562977
226,1,659,639,628,1,1,1,45.5640995,6,No,No,A,3,00No,14406.36,23,0,Yes,NA,1,Yes,0.192605464
227,1,740,676,699,0,1,1,33.48351162,6,No,No,P,5,00No,14766.56,41,0,No,W06,1,No,0.546508696
228,0,572,531,551,1,3,1,61.21840222,4,Yes,Yes,A,1,02Hi,11264.73,18,0,No,W07,0,Yes,0.289271669
229,1,684,665,657,1,1,0,57.44499896,6,No,No,M,2,00No,13808.58,22,0,Yes,W04,0,No,0.955363717
230,0,640,625,594,1,1,0,48.45784893,5,No,No,M,3,02Hi,12219.14,26,2,No,W06,0,No,0.39940995
231,0,NA,645,667,1,2,1,46.48179688,7,Yes,Yes,M,1,02Hi,10322.95,21,2,No,W01,0,Yes,0.977053545
232,1,572,578,622,1,1,0,50.10481108,6,No,No,A,4,00No,18798.69,25,1,No,W10,0,No,0.511774199
233,1,539,547,498,1,4,2,39.97812073,4,Yes,Yes,M,3,02Hi,15341.72,23,2,No,W06,0,Yes,0.467161189
234,1,736,761,714,1,1,1,43.23518238,7,No,No,P,1,00No,13486.45,32,2,No,W10,0,Yes,0.142073553
235,1,633,611,598,0,0,0,54.47333088,4,No,Yes,M,2,00No,10296.88,29,0,Yes,W06,0,Yes,0.523577779
236,1,614,599,606,0,0,0,23.57519031,7,No,No,P,4,00No,15088.84,27,0,No,W08,2,Yes,0.660342806
237,1,707,717,740,0,3,0,27.8167761,7,No,No,A,5,00No,18525.2,23,0,Yes,W08,2,No,0.76151218
238,1,692,704,714,1,1,0,57.35023663,6,No,No,A,3,00No,10723.67,29,0,No,W05,1,No,0.702794913
239,1,728,740,728,1,2,1,41.35179318,7,No,No,A,5,00No,11673.7,27,2,Yes,W08,2,No,0.763341787
240,0,497,522,490,1,2,2,55.01444032,5,Yes,Yes,M,1,02Hi,8688.32,30,2,No,W02,0,Yes,0.912652988
241,1,707,655,660,0,0,0,40.36962829,8,No,No,A,4,00No,16340.62,28,0,Yes,W10,1,Yes,0.30802085
242,0,605,580,574,1,1,1,36.54357417,6,No,No,M,1,00No,13542.04,10,0,No,W09,0,Yes,0.337804629
243,0,624,586,635,2,3,2,70.31188342,4,Yes,Yes,A,1,02Hi,9461.57,18,2,No,W01,0,Yes,0.595911026
244,1,591,553,545,1,1,0,25.00202834,4,No,No,A,3,00No,15959.57,31,0,Yes,W08,1,Yes,0.801043296
245,1,605,607,651,1,2,0,40.19803884,5,No,No,M,1,00No,10664.74,22,1,No,NA,1,Yes,0.845893298
246,0,632,586,596,1,0,0,73.66364355,4,No,No,M,1,00No,8649.07,25,0,No,W03,0,Yes,0.829564404
247,1,650,NA,673,1,4,1,48.99862879,6,No,No,A,5,00No,12570.08,18,0,Yes,W08,2,No,0.355505913
248,1,646,700,639,0,2,1,50.83631665,6,Yes,Yes,P,5,01Lo,15931.16,31,2,Yes,W09,2,No,0.948081671
249,1,641,668,687,1,3,1,60.41473359,6,No,Yes,A,2,00No,11576.13,26,0,No,W09,0,Yes,0.930158106
250,1,676,NA,670,0,1,1,37.1345209,8,No,No,M,1,00No,12334.23,27,2,No,W02,0,No,0.110494264
251,1,581,613,554,0,0,0,45.20684984,3,No,No,A,5,00No,13327.33,33,0,Yes,W04,1,No,0.783835468
252,1,596,601,554,1,2,1,52.37023516,4,No,No,M,1,00No,13691.01,26,1,No,W04,0,Yes,0.657262276
253,0,624,609,NA,2,2,1,54.08335815,5,No,No,M,0,02Hi,2458.1,26,1,No,W02,0,Yes,0.332080937
254,1,652,597,639,0,2,1,34.21801343,6,No,No,P,2,00No,12164,29,0,Yes,W10,0,Yes,0.563018008
255,1,682,644,697,0,0,0,47.67486761,7,No,No,M,3,00No,16788.82,26,0,No,W07,0,Yes,0.806865358
256,1,590,548,575,1,2,1,44.01928245,5,No,No,A,2,00No,13305.98,26,0,No,W05,0,No,0.039825438
257,0,NA,NA,682,1,3,0,50.46471492,6,No,No,M,1,00No,12476.89,17,2,No,W05,0,Yes,0.239086773
258,1,662,629,601,2,5,2,51.90935899,5,No,No,P,4,01Lo,10816.11,21,0,No,W09,0,No,0.252525002
259,0,710,690,673,1,1,0,45.81297933,5,No,No,M,1,00No,6182.46,29,0,No,W05,0,Yes,0.405689801
260,0,606,594,617,1,3,2,51.34047613,6,No,No,P,5,02Hi,11966.15,15,0,Yes,W08,1,Yes,0.747479624
261,1,575,568,576,0,4,0,53.60864552,4,Yes,No,M,2,01Lo,8921.15,27,2,No,W09,0,Yes,0.380330116
262,1,633,612,627,1,3,0,36.51313858,4,No,No,A,2,01Lo,14012.8,21,0,Yes,W09,0,Yes,0.966000321
263,1,595,633,612,0,2,1,52.80887111,5,No,No,M,3,00No,9634.95,26,0,No,W03,0,Yes,0.215858667
264,1,657,686,671,0,1,1,68.88247568,5,Yes,No,A,4,00No,15411.93,18,2,Yes,W08,1,Yes,0.748749363
265,1,623,646,619,0,0,0,55.88313071,7,No,No,P,5,01Lo,18497.51,24,0,No,W08,1,Yes,0.432375635
266,1,702,732,666,1,3,0,31.10726742,5,No,No,A,4,00No,17831.26,27,0,Yes,W08,0,No,0.828596239
267,0,710,719,686,2,3,1,48.42100005,5,No,No,M,2,01Lo,8212.44,23,2,No,W03,0,Yes,0.88334052
268,1,687,692,709,1,0,0,27.60888604,6,No,No,M,2,00No,11092.71,26,0,No,W01,0,Yes,0.25748658
269,1,668,652,NA,0,2,0,43.0702555,4,No,No,M,5,00No,13877.02,27,0,No,W08,0,No,0.223447818
270,1,706,740,700,0,1,0,40.83575122,5,No,No,A,2,00No,10044.01,37,0,No,W03,0,Yes,0.790632918
271,1,616,645,657,1,3,1,38.38619261,6,No,No,M,4,00No,13837.8,19,0,Yes,W08,1,No,0.165094809
272,0,670,654,625,1,0,0,53.88988563,5,No,No,M,1,00No,10424.77,12,1,No,W05,0,Yes,0.838075859
273,1,671,675,673,1,1,0,43.77516923,7,No,No,M,3,00No,10573.01,31,0,No,W03,0,No,0.497538226
274,1,723,719,738,0,0,0,28.81116911,7,No,No,A,5,00No,17894.52,33,0,Yes,W08,2,No,0.039808049
275,0,553,516,522,1,3,1,50.08316769,5,Yes,Yes,A,0,02Hi,10166.5,22,0,No,W07,0,Yes,0.625156596
276,0,604,615,599,1,2,1,48.14121477,4,No,No,M,1,02Hi,9674.26,25,1,No,W10,0,Yes,0.830385908
277,1,684,713,NA,1,2,1,46.03733409,8,No,No,M,3,00No,17671.25,12,1,No,W03,0,Yes,0.155811607
278,1,666,NA,643,0,1,0,43.48350316,5,No,No,A,2,00No,10811.51,25,0,No,W08,2,Yes,0.990203751
279,1,648,632,633,2,3,1,41.88297576,5,No,Yes,A,2,00No,13174.51,18,1,Yes,W09,1,No,0.680882337
280,1,545,583,630,0,2,1,49.93142513,5,Yes,Yes,M,2,01Lo,12331.46,24,1,No,W04,0,Yes,0.241660762
281,0,551,502,522,1,3,1,42.46658781,3,Yes,No,M,2,02Hi,8662.86,13,2,No,NA,2,Yes,0.862579097
282,1,720,695,NA,1,0,0,59.42000005,5,No,No,A,3,00No,13622.65,33,2,No,W07,0,Yes,0.792086673
283,1,546,527,536,1,3,1,55.92831303,3,No,No,M,0,01Lo,12065.01,6,1,No,W07,0,Yes,0.208559165
284,1,731,731,692,1,2,0,63.05475172,7,No,No,A,4,00No,12784.28,28,2,No,W04,1,No,0.059412127
285,0,687,660,672,0,2,0,55.59217158,6,No,No,M,2,01Lo,10344.37,21,2,No,W06,1,Yes,0.625287438
286,1,630,630,590,0,0,0,41.5974051,5,No,No,P,5,00No,16321.51,33,0,Yes,W08,2,No,0.803931365
287,1,619,587,615,1,1,1,38.45662919,4,No,No,P,5,01Lo,14033.65,28,0,Yes,NA,1,Yes,0.665650123
288,1,643,656,633,0,1,0,37.1969198,6,No,No,M,4,01Lo,12561.06,17,0,Yes,W08,1,Yes,0.40293278
289,1,633,653,632,0,1,0,54.17813868,5,No,No,A,2,00No,13389.64,24,0,No,W09,1,Yes,0.386962687
290,1,705,711,695,1,0,0,14.69812487,7,No,No,A,5,00No,16686.72,32,1,Yes,W08,2,Yes,0.420280412
291,1,613,616,577,0,2,0,46.13976504,5,No,No,A,2,00No,10214.88,29,0,No,W03,0,Yes,0.551097251
292,1,625,588,636,1,2,1,50.78229846,4,No,No,P,5,00No,15629.36,24,1,Yes,W08,1,Yes,0.816075719
293,1,737,NA,692,0,2,1,40.49475543,7,No,No,M,2,00No,13831.07,22,2,Yes,W10,1,Yes,0.837796839
294,0,702,653,650,2,1,1,61.85148819,6,No,Yes,M,2,01Lo,10937.48,26,2,No,W01,0,Yes,0.012098063
295,0,572,563,558,0,0,0,57.52701323,4,No,No,M,1,00No,12486.37,23,0,No,W04,1,Yes,0.301640862
296,0,619,636,581,1,4,2,55.79063747,6,Yes,Yes,A,3,02Hi,14037.11,15,0,No,W09,0,Yes,0.038678703
297,1,662,653,650,2,2,0,46.95285503,4,No,No,M,1,00No,11256.77,17,0,No,W07,1,Yes,0.358332911
298,1,649,697,606,1,3,0,46.40360544,5,No,No,P,5,00No,17267.67,21,0,Yes,W08,2,No,0.267453235
299,1,679,655,697,2,2,1,45.87212538,7,No,No,M,4,01Lo,12563.72,27,0,No,W01,0,Yes,0.951143446
300,1,598,583,544,0,1,0,47.70748333,6,No,No,M,2,00No,17218.52,19,0,Yes,W10,0,Yes,0.616060614
301,1,619,650,640,1,1,0,44.99505279,6,No,No,A,2,01Lo,16216.02,26,0,No,W09,0,Yes,0.638190202
302,1,588,NA,564,0,1,0,33.18402951,4,No,No,A,5,00No,14514.45,28,0,No,W06,1,No,0.625195974
303,1,645,689,664,0,1,1,26.4874264,4,No,No,A,4,00No,15404.71,32,0,Yes,NA,2,Yes,0.170224437
304,1,660,NA,NA,0,3,1,45.71583768,5,No,No,A,2,00No,18083.35,26,0,No,W03,0,Yes,0.389186767
305,1,704,696,684,1,2,1,45.0996499,6,No,No,A,3,00No,18078.07,20,1,Yes,W09,1,Yes,0.50942478
306,1,650,621,626,0,3,0,39.89514984,7,No,No,M,3,00No,11463.92,23,0,No,W07,0,No,0.258160064
307,0,635,648,643,1,3,0,36.87057826,6,Yes,No,M,1,01Lo,9089.58,20,2,No,W05,1,Yes,0.306999219
308,1,688,660,646,0,1,1,34.4406395,7,No,No,M,5,00No,15059.93,27,1,Yes,W09,2,No,0.946778737
309,1,622,578,NA,1,2,1,34.16854813,5,No,No,A,3,00No,12998.85,22,0,No,W10,0,Yes,0.378668481
310,1,566,528,558,1,4,1,65.62286827,7,Yes,No,M,0,02Hi,8638,19,1,No,W05,0,Yes,0.327452037
311,0,NA,668,NA,1,2,1,59.71902553,5,No,No,M,1,00No,11186.26,23,2,No,W01,0,Yes,0.664826859
312,1,675,688,680,0,1,1,39.45025147,6,No,No,M,3,00No,8401.84,36,0,No,W03,0,No,0.777321008
313,1,658,647,664,1,0,1,53.67258849,6,No,No,M,2,00No,10435.82,24,0,No,W07,0,No,0.671357564
314,0,620,602,589,1,2,1,52.65839459,5,Yes,Yes,P,2,00No,14493.88,20,0,No,W09,1,Yes,0.825511929
315,1,653,597,608,1,2,1,49.64381194,6,No,No,A,3,01Lo,10042.47,27,0,No,W04,1,No,0.946046997
316,1,716,697,714,0,1,1,44.15849204,7,No,No,A,3,00No,15728.51,24,0,Yes,W08,1,Yes,0.440558422
317,1,724,677,672,2,4,0,37.81009614,6,No,No,P,5,00No,16365.99,31,1,Yes,W09,1,No,0.939427244
318,1,596,NA,591,1,2,1,46.0863374,3,No,No,M,3,00No,19485.12,17,2,No,W06,0,Yes,0.287190016
319,0,516,520,491,1,2,0,52.94890091,3,No,Yes,M,1,01Lo,9752.49,21,1,No,W01,0,Yes,0.339337832
320,1,772,788,NA,0,3,1,48.66130536,7,No,No,M,2,00No,12414.98,27,2,No,W04,0,Yes,0.927073283
321,1,738,NA,740,2,2,1,47.8532948,6,No,No,A,4,00No,9686.3,22,0,No,W06,1,No,0.356286939
322,1,622,650,596,0,3,0,66.88820003,5,No,No,A,3,01Lo,10233.7,15,0,No,W10,0,No,0.056893669
323,1,638,644,626,1,2,1,53.3653295,4,No,No,P,4,00No,13000.43,31,1,No,NA,1,No,0.511992959
324,1,617,572,565,0,1,0,29.54718726,6,No,No,A,3,01Lo,14875.46,29,0,No,NA,0,No,0.23681766
325,1,629,580,547,1,1,1,18.29250956,6,No,No,P,3,01Lo,15595.68,25,0,No,W08,0,Yes,0.686835337
326,1,624,645,623,0,3,1,44.86166776,6,Yes,No,M,2,00No,12383.68,19,1,No,W06,2,Yes,0.860509431
327,0,660,654,660,1,0,1,40.53334004,6,Yes,Yes,M,2,02Hi,10817.6,26,2,No,W01,0,Yes,0.450152935
328,0,676,686,684,1,2,1,58.44182102,5,No,No,A,3,01Lo,14182.65,29,2,No,W06,0,Yes,0.033306621
329,1,668,656,657,1,2,1,47.41903735,7,No,No,A,0,00No,7673.67,22,0,No,W05,0,Yes,0.25815528
330,1,699,673,686,0,2,1,48.02937,8,No,No,A,1,00No,8560.1,38,0,No,W01,0,No,0.81559449
331,1,700,706,693,0,1,1,38.47553205,6,No,No,A,2,00No,12342.6,31,1,No,W06,0,No,0.049315451
332,1,662,685,708,0,1,0,52.73230029,8,No,No,M,2,00No,11597.24,22,0,No,W09,0,Yes,0.512042609
333,1,681,647,NA,0,0,1,31.76968732,7,No,No,M,1,00No,13723.31,30,0,No,W09,0,Yes,0.710360624
334,1,582,591,581,0,0,1,36.19170731,5,No,No,A,2,00No,14401.32,30,0,Yes,W08,1,No,0.284653093
335,1,609,594,595,0,0,1,44.64255891,5,No,Yes,A,5,00No,16654.95,31,0,Yes,W08,0,Yes,0.729388981
336,1,712,720,694,1,2,1,62.62697149,6,No,No,P,2,00No,12929.13,26,0,No,NA,0,Yes,0.393549503
337,1,640,629,NA,1,3,1,40.55092627,7,No,No,M,1,00No,7799.69,21,0,No,W04,0,No,0.841652545
338,1,569,619,589,1,1,0,35.23008848,5,No,No,M,3,01Lo,13399.15,26,0,No,W08,0,Yes,0.415222379
339,0,611,574,568,0,2,0,75.97523213,6,Yes,Yes,M,1,02Hi,14655.68,8,2,No,W10,0,Yes,0.891695997
340,1,622,603,578,1,2,1,44.13876151,5,No,No,A,4,01Lo,10325.36,28,0,No,W07,1,No,0.206740705
341,1,765,741,820,1,2,0,40.25437144,7,No,No,A,4,00No,11859.43,30,0,Yes,W10,2,No,0.950198708
342,1,713,685,684,1,2,1,53.75243201,6,No,No,M,2,01Lo,11033.61,28,2,No,W03,0,Yes,0.478458453
343,1,613,645,663,0,0,0,20.76117451,7,No,No,M,5,00No,16852.37,34,0,Yes,W06,1,No,0.110277017
344,1,681,654,677,1,1,1,49.74851761,5,No,No,M,4,00No,9226.39,23,0,No,W06,1,No,0.293496415
345,1,684,655,662,0,3,0,33.4172471,7,No,No,M,4,00No,15295.82,26,0,No,W10,0,Yes,0.830293221
346,1,651,618,646,0,0,0,45.24272604,6,No,No,A,2,02Hi,13965.97,32,2,Yes,W06,0,Yes,0.327966436
347,1,620,615,618,0,2,1,44.54097467,5,No,No,M,0,00No,7130.63,28,1,No,W01,0,Yes,0.873679868
348,1,757,NA,NA,0,2,1,51.22982908,8,No,No,P,5,00No,18635.9,27,1,Yes,NA,0,Yes,0.027633261
349,1,671,NA,659,1,3,1,54.1309024,5,Yes,No,M,3,00No,13829.74,21,2,No,NA,1,Yes,0.540035196
350,0,596,583,587,1,2,2,66.27777447,5,Yes,Yes,M,1,01Lo,8394.85,26,2,No,W02,0,No,0.509144905
351,1,658,644,657,2,5,1,38.22957617,4,No,No,M,4,00No,9498.98,26,0,No,W06,1,No,0.545306423
352,0,644,613,600,1,3,1,60.90572344,6,No,No,M,1,00No,2544.29,22,0,No,W01,0,Yes,0.302977668
353,1,600,639,629,1,2,0,63.24023096,7,No,No,M,1,02Hi,8817.67,14,1,No,NA,0,Yes,0.010278147
354,1,674,654,627,0,0,1,47.82459628,6,No,No,M,5,00No,12098.15,28,0,Yes,W09,2,No,0.465993169
355,1,700,632,NA,1,2,1,54.21422631,6,No,Yes,A,3,00No,17944.22,21,1,No,W06,0,Yes,0.216586031
356,1,668,609,624,0,1,1,50.2771954,7,No,No,A,2,00No,13609.22,24,1,No,NA,1,Yes,0.116427252
357,1,711,713,692,1,2,1,39.24655869,6,Yes,No,A,5,01Lo,12654.52,31,2,Yes,W08,1,Yes,0.639185569
358,0,554,536,551,1,3,1,60.09711375,7,Yes,No,P,3,02Hi,12618.49,20,0,No,W04,1,No,0.05624466
359,0,579,566,536,1,3,1,63.74681887,4,Yes,Yes,M,2,02Hi,8361.62,16,2,No,W01,0,Yes,0.707990672
360,1,604,585,568,1,3,1,69.41897121,4,Yes,No,M,1,02Hi,7541.48,19,2,No,W05,0,Yes,0.975793693
361,1,704,670,671,1,0,1,41.52005286,6,No,No,M,3,00No,13713.28,18,0,No,W03,0,Yes,0.970702976
362,1,634,632,651,0,2,1,47.85962301,6,No,No,P,2,00No,10107.48,35,0,No,W05,0,Yes,0.189950942
363,1,684,688,670,1,2,1,44.47035374,7,No,No,P,3,00No,16208.04,31,1,Yes,W08,0,No,0.186920193
364,1,695,720,707,0,0,0,52.1962617,7,No,No,P,4,00No,18016.11,29,0,Yes,W08,2,Yes,0.455190137
365,1,738,743,723,1,1,0,53.78462123,7,No,No,A,5,00No,16428.47,29,0,Yes,NA,0,No,0.824800678
366,1,632,630,640,2,2,0,24.52344103,5,No,No,A,3,01Lo,10261.29,24,0,No,W08,2,No,0.101026231
367,0,520,512,529,0,0,1,35.06877613,5,No,No,M,2,02Hi,9011.67,20,0,No,W06,2,No,0.49791192
368,0,NA,632,653,1,2,0,40.29095325,6,No,No,M,1,00No,13424.2,14,1,No,W06,0,Yes,0.343595788
369,1,607,580,NA,1,1,2,35.39567967,5,No,Yes,A,4,01Lo,8321.57,26,1,No,W04,1,No,0.305154767
370,1,651,NA,672,1,0,1,39.11592952,7,No,Yes,A,2,00No,10653.81,30,0,No,W06,0,Yes,0.986652751
371,0,552,575,529,2,4,1,76.77590815,4,Yes,No,A,2,02Hi,7630.36,23,2,No,W04,0,No,0.481528183
372,1,659,659,646,0,3,1,52.70708985,6,Yes,No,A,4,01Lo,11699.42,30,0,No,W09,0,No,0.80717451
373,0,626,NA,566,1,2,1,56.1530033,5,No,No,M,1,01Lo,9827.92,21,0,No,W07,0,No,0.927575003
374,1,679,704,661,1,3,1,33.24525855,6,No,Yes,M,2,00No,13376.23,26,1,No,W03,0,Yes,0.098793186
375,1,686,676,712,0,3,0,59.58325597,7,No,No,A,2,00No,12002.93,22,0,Yes,W10,1,Yes,0.187325199
376,1,749,766,713,1,1,0,45.16242029,6,No,No,M,4,00No,10758.44,35,0,No,W06,1,Yes,0.591976329
377,0,578,568,571,1,3,1,33.43503343,4,No,Yes,M,2,00No,8971.19,19,0,No,NA,1,Yes,0.000863086
378,1,670,623,658,2,3,1,33.86900467,5,Yes,Yes,M,3,01Lo,14218.76,28,2,Yes,W10,0,Yes,0.552622966
379,1,661,NA,626,0,1,0,52.66658327,6,No,No,A,3,00No,14389.68,22,1,No,W06,1,Yes,0.2486454
380,0,630,599,629,0,2,1,57.21430961,7,Yes,No,M,2,01Lo,11621.37,17,1,No,W03,0,No,0.886082397
381,1,666,636,NA,1,1,0,21.58329959,5,No,No,A,2,00No,16219.49,22,1,Yes,W10,1,No,0.691756698
382,1,637,650,639,1,2,0,30.39838239,6,No,No,P,5,00No,12703.04,24,0,Yes,W08,2,No,0.916565546
383,1,690,668,NA,1,0,0,56.86756671,5,No,No,A,3,00No,12196.06,26,2,Yes,W06,2,Yes,0.615068463
384,0,NA,547,508,1,2,1,52.49842095,5,Yes,Yes,P,3,02Hi,12841.79,25,2,No,W04,1,No,0.033254308
385,1,666,672,677,0,2,0,47.99340999,5,No,No,A,4,00No,15397.53,33,1,No,W03,0,Yes,0.004003891
386,0,632,591,625,0,1,1,31.16102785,4,No,No,M,3,00No,13405.48,34,1,No,W01,0,Yes,0.280761043
387,1,576,606,592,0,0,1,51.53782414,5,No,No,A,1,00No,15168.18,17,0,Yes,W10,1,Yes,0.573214963
388,1,674,616,666,0,1,1,50.62061066,6,Yes,No,M,2,00No,15769.58,14,2,Yes,W09,0,Yes,0.510735895
389,1,589,583,566,0,2,0,43.47979625,6,No,No,A,3,02Hi,14346.82,20,0,Yes,W08,0,Yes,0.056530948
390,1,689,709,683,0,1,0,50.09695276,6,No,No,P,5,00No,19275.4,34,0,Yes,NA,2,No,0.029837726
391,1,639,611,599,0,0,0,30.47109752,7,No,No,M,1,00No,14004.49,12,0,No,NA,2,Yes,0.701508828
392,0,636,615,NA,0,0,1,32.9523939,5,No,No,M,2,00No,12626.74,21,0,No,W07,0,Yes,0.166742394
393,1,603,620,NA,1,1,0,47.93833365,6,No,No,M,3,01Lo,14429.56,24,2,No,W10,1,No,0.145853204
394,1,711,723,704,2,1,1,36.14849695,7,No,No,A,2,00No,9045.75,25,0,No,W10,1,Yes,0.676200234
395,1,580,592,549,2,3,1,56.53242269,6,Yes,No,M,2,02Hi,8998.51,23,1,No,W03,0,No,0.505841551
396,1,637,614,619,0,0,0,53.64137178,5,No,No,M,2,00No,15076.41,18,0,Yes,NA,1,Yes,0.822339298
397,1,618,655,633,0,2,0,30.38292757,7,No,No,P,2,00No,9801.4,30,0,No,W06,1,No,0.179705198
398,1,680,700,NA,0,1,2,18.19730651,7,No,No,P,5,00No,15088.56,31,1,No,W10,1,No,0.864646499
399,1,620,626,646,0,1,0,42.90914051,6,No,No,M,3,00No,8756.92,27,0,No,NA,1,No,0.109946044
400,1,708,720,NA,0,0,0,41.21503228,8,No,Yes,P,3,00No,11844.67,32,0,No,W06,0,No,0.87143679
401,1,699,652,640,2,3,1,38.66846699,7,No,No,M,2,01Lo,7769.43,17,0,No,W03,1,No,0.336734021
402,0,554,535,NA,1,4,1,33.3817891,3,No,No,M,3,02Hi,9502.81,19,1,No,W07,0,No,0.569652015
403,1,574,576,577,1,1,1,34.06964586,6,Yes,No,A,5,02Hi,14112.59,28,0,Yes,W09,0,No,0.43937147
404,1,629,615,615,1,3,1,38.32689903,7,Yes,No,M,2,02Hi,9204,31,0,No,W01,0,Yes,0.661822181
405,1,643,616,609,0,0,1,56.26393526,6,No,No,A,3,00No,17370.87,19,0,Yes,W09,0,Yes,0.673574197
406,1,699,695,676,1,2,1,55.04334784,5,No,No,A,3,00No,10465.01,33,0,No,W01,0,Yes,0.470128402
407,1,717,699,NA,1,1,1,44.22797997,5,No,No,M,3,00No,12963.63,25,1,Yes,W06,2,Yes,0.441445996
408,1,639,651,NA,0,0,0,35.20126929,6,No,No,A,3,00No,12556.78,31,0,Yes,W09,1,Yes,0.079596619
409,1,692,676,654,0,1,1,52.13888038,5,No,No,A,2,00No,11524.41,28,0,No,W05,2,No,0.387934748
410,1,549,573,585,0,0,0,36.1990566,5,No,No,M,2,01Lo,12573.56,16,1,Yes,W06,1,Yes,0.296645798
411,0,596,585,555,1,2,0,42.95283964,4,No,No,M,2,00No,2491.46,28,0,No,W04,1,No,0.803237528
412,1,636,578,626,1,2,1,51.9259505,7,No,No,A,4,01Lo,12407.84,27,0,No,W10,1,No,0.871395009
413,0,580,589,609,1,3,1,39.02781722,5,No,Yes,M,3,01Lo,13664.3,23,1,No,W04,0,Yes,0.944575613
414,0,669,593,619,1,3,1,52.90400302,5,No,No,M,2,02Hi,8394.37,31,1,No,W05,0,Yes,0.272898909
415,0,565,NA,527,2,3,2,66.55593478,5,No,No,M,1,02Hi,5895.77,16,2,No,W02,0,Yes,0.711411033
416,1,660,629,631,1,1,0,44.62587181,6,No,No,M,1,00No,12979.05,24,0,No,W03,0,No,0.556708517
417,1,646,637,NA,1,1,1,51.76468692,6,No,No,A,1,01Lo,8107.71,28,0,No,W07,1,No,0.623513345
418,1,693,709,722,1,2,1,46.14093095,7,No,No,P,5,00No,12934.28,27,0,Yes,W10,1,No,0.108069493
419,1,638,647,628,0,1,0,25.25991098,5,No,No,A,5,00No,12379.67,34,0,Yes,W07,2,Yes,0.91748753
420,1,633,630,655,2,3,1,48.73889356,6,No,No,A,4,01Lo,14820.69,29,2,No,W04,0,Yes,0.56594591
421,1,624,622,620,0,0,0,32.81014265,4,No,No,A,2,00No,13224.13,30,1,Yes,NA,2,Yes,0.942231293
422,1,580,577,578,0,2,1,46.66747859,7,Yes,No,A,5,02Hi,15811.83,23,2,Yes,W09,1,No,0.545366402
423,1,651,659,666,0,0,0,41.48710326,8,No,No,M,4,00No,14063.29,27,0,No,NA,1,No,0.943534912
424,1,659,630,627,0,2,0,47.44307175,5,No,No,M,2,00No,5889.57,15,0,Yes,W09,2,No,0.545996764
425,1,589,526,542,1,1,0,33.38537561,5,No,No,P,2,00No,15767.84,29,1,No,W08,1,No,0.644861061
426,0,633,616,614,1,3,1,59.90136712,5,Yes,No,A,2,02Hi,11664.64,23,1,No,W07,0,Yes,0.957311142
427,1,620,592,558,0,1,1,36.0719101,6,No,No,A,3,00No,12736.17,26,0,No,W06,1,No,0.110683428
428,1,599,577,NA,0,1,1,26.50741748,6,No,No,M,3,00No,8439.43,29,0,No,W07,0,No,0.027498869
429,1,679,669,644,0,0,1,55.41568039,4,No,No,A,4,00No,12094.14,26,0,No,W06,2,Yes,0.41438876
430,0,594,563,NA,1,2,1,42.54390567,6,No,Yes,M,3,01Lo,12538.2,18,0,No,W03,0,Yes,0.228233433
431,1,633,627,628,0,0,1,78.16681545,5,Yes,Yes,M,3,02Hi,14437.01,23,1,Yes,W09,0,Yes,0.981930832
432,1,701,719,717,1,2,0,38.85643434,7,No,No,P,5,00No,16667.37,38,0,No,W10,0,No,0.271757604
433,1,579,NA,570,1,4,2,59.82024144,5,No,No,M,0,02Hi,5654.66,12,0,No,W02,0,Yes,0.531536731
434,0,652,619,630,1,1,0,45.55590685,5,No,No,M,4,00No,15490.95,26,0,No,W09,0,No,0.904914017
435,0,616,584,583,0,1,0,55.98479871,6,No,No,M,1,01Lo,8123.81,24,0,No,W06,0,Yes,0.301021813
436,1,676,NA,675,0,2,1,31.93641974,8,No,No,A,3,00No,13785.1,19,0,Yes,W09,1,No,0.766108538
437,0,635,625,657,2,5,1,50.58133727,6,Yes,No,M,2,02Hi,8937.79,15,2,No,W03,0,No,0.189389806
438,1,557,549,558,1,2,1,54.00634638,6,Yes,Yes,M,4,02Hi,8475.28,23,1,No,W03,0,Yes,0.085986431
439,1,658,618,694,0,1,1,35.3213472,6,No,No,M,2,00No,12831.61,27,2,No,W01,1,Yes,0.577651121
440,1,593,584,NA,1,2,1,45.68763817,5,No,No,P,4,01Lo,14333.48,28,0,No,W09,1,No,0.686913793
441,1,607,583,601,0,0,1,45.1133787,6,No,Yes,P,5,00No,19073.64,20,0,Yes,W08,1,No,0.251567298
442,1,717,657,628,1,2,1,31.74816679,5,No,No,M,1,00No,14530.89,23,2,Yes,W10,0,Yes,0.445504526
443,1,636,616,632,2,3,1,54.62042085,6,No,Yes,M,0,00No,6757.55,20,0,No,W03,0,Yes,0.930421034
444,1,741,763,746,0,1,0,35.26663422,5,No,No,M,2,00No,16835.44,28,0,No,W10,1,Yes,0.172382052
